@relation 'AT: pml-training-weka.filters.unsupervised.attribute.Remove-R2-7,12-13,15-36,50-59,69-83,87-101,103-112,125-139,141-150-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R54-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.317accel_belt_y-0.317accel_belt_z+0.308roll_belt+0.304total_accel_belt-0.269accel_arm_y... numeric
@attribute '0.294accel_belt_x-0.292pitch_belt+0.29 magnet_belt_x-0.266yaw_dumbbell+0.253yaw_belt...' numeric
@attribute '0.37 magnet_arm_y+0.307magnet_arm_z+0.275accel_arm_z-0.266magnet_arm_x+0.23 pitch_arm...' numeric
@attribute 0.453gyros_forearm_z+0.452gyros_dumbbell_z-0.451gyros_dumbbell_x+0.409gyros_forearm_y+0.352gyros_dumbbell_y... numeric
@attribute '-0.334accel_forearm_z+0.329magnet_forearm_z-0.277magnet_arm_z+0.27 magnet_belt_y+0.267accel_arm_x...' numeric
@attribute '0.401accel_forearm_y+0.284yaw_forearm+0.224magnet_forearm_y+0.22 magnet_dumbbell_z+0.217accel_arm_x...' numeric
@attribute 0.518gyros_arm_x-0.492gyros_arm_y+0.351magnet_forearm_y+0.224gyros_arm_z+0.188accel_forearm_y... numeric
@attribute 0.376magnet_forearm_x+0.333total_accel_arm-0.294roll_dumbbell+0.281accel_forearm_x-0.269pitch_dumbbell... numeric
@attribute '0.352pitch_dumbbell+0.35 magnet_forearm_x+0.345roll_dumbbell-0.306gyros_arm_y+0.3  gyros_arm_x...' numeric
@attribute -0.337magnet_forearm_y+0.306gyros_arm_x-0.297gyros_arm_y-0.278pitch_dumbbell-0.25total_accel_arm... numeric
@attribute '-0.425total_accel_arm+0.38 magnet_forearm_x+0.324accel_forearm_x-0.276pitch_arm-0.255total_accel_forearm...' numeric
@attribute '0.45 magnet_belt_z+0.374magnet_belt_y+0.309roll_arm-0.25roll_dumbbell-0.247accel_dumbbell_y...' numeric
@attribute -0.944kurtosis_yaw_belt-0.144yaw_arm+0.133total_accel_forearm-0.102roll_forearm-0.101pitch_forearm... numeric
@attribute classe {A,B,C,D,E}

@data
2.972152,0.746659,0.562715,-0.510635,-0.175361,-1.693885,1.967663,0.089446,-1.379015,0.604415,1.616288,-0.143087,0.335372,C
3.285311,0.893668,0.52958,-0.519942,-0.368482,-1.99694,2.389216,-0.069487,-1.030812,0.517972,1.465536,-0.278059,0.305876,C
3.439087,0.967627,0.5261,-0.631686,-0.456927,-2.101182,2.455162,-0.136025,-0.927484,0.567932,1.267136,-0.305478,0.295306,C
3.275456,1.057036,0.544925,-0.775493,-0.60818,-2.815607,2.386109,-0.025892,-0.866384,1.068202,0.810276,-0.271046,0.291359,C
3.24185,1.145709,0.641897,-0.7354,-0.625237,-2.876633,2.275159,-0.068685,-0.845328,1.087095,0.52622,-0.120789,0.319661,C
3.14434,1.042049,0.71531,-0.556333,-0.83554,-2.889257,1.9912,-0.264837,-0.886813,1.027862,0.155271,0.042863,0.405341,C
2.962849,0.91727,0.661197,-0.48473,-0.924974,-2.945098,1.799869,-0.25406,-0.866823,0.865762,-0.109305,0.183861,0.399431,C
2.849973,0.8989,0.754944,-0.389826,-0.983977,-3.184586,1.422259,-0.146428,-0.866696,0.801412,-0.458419,0.551407,0.424653,C
2.992564,0.875367,0.762776,-0.35104,-1.078995,-3.295819,1.380253,-0.041202,-0.832281,0.9232,-0.647485,0.01991,-6.218918,C
-4.17088,0.562971,2.022563,0.275012,1.36817,-0.352095,0.457864,-0.512338,-0.789437,-0.129406,-1.590887,-0.420865,-0.14033,C
-4.160207,0.661157,1.968122,0.326668,1.291814,-0.336468,0.384147,-0.492011,-0.688799,-0.086849,-1.500756,-0.693915,-0.152349,C
-4.217006,0.920615,2.016383,0.469997,1.371799,-0.537915,0.330983,-0.355424,-0.988818,0.120774,-1.361736,-0.405199,-0.180363,C
-4.140512,0.834368,2.07712,0.511595,1.278429,-0.449143,0.04176,-0.801146,-0.874506,0.076633,-1.264764,-0.574727,-0.135677,C
-4.411001,0.576565,2.27527,0.616589,1.130717,-0.43701,-0.785313,-0.805895,-1.574393,-0.051438,-1.058295,-0.697106,-0.068123,C
-4.475711,0.493139,2.319085,0.566943,1.222572,-0.465381,-1.031863,-0.838885,-1.658225,-0.196627,-1.027947,-0.654454,-0.081143,C
-4.50152,0.276837,2.364934,0.587425,1.233434,-0.439455,-1.44894,-0.967146,-1.929327,-0.203768,-0.833185,-0.576738,-0.052331,C
-4.582444,0.148568,2.29524,0.474447,1.309863,-0.504852,-2.017241,-0.919645,-2.335515,-0.412173,-0.656798,-0.637024,-0.05749,C
-4.499129,0.031026,2.249303,0.427899,1.27465,-0.452159,-2.184322,-0.927911,-2.438887,-0.488002,-0.601124,-0.677984,-0.039362,C
-4.492799,0.033029,2.18818,0.41667,1.476188,-0.412683,-2.411252,-1.044788,-2.539934,-0.471004,-0.525197,-0.680877,-0.018602,C
-4.306934,-0.010038,1.8922,0.400633,1.701985,-0.219877,-2.639994,-1.09892,-2.813693,-0.330844,-0.355274,-0.728338,0.064504,C
-3.554201,0.193448,-0.172414,-0.138061,3.401381,0.566406,-1.992155,-0.642896,-2.725984,-0.14913,-0.199736,-0.544376,0.131351,C
-3.393215,0.249501,-0.427415,-0.203841,3.586704,0.672477,-1.855074,-0.474785,-2.67433,-0.078883,-0.322108,-0.580844,0.129694,C
-3.40252,0.207012,-0.537609,-0.208515,3.666566,0.765595,-1.719015,-0.382399,-2.513153,-0.053352,-0.460491,-0.570312,0.117078,C
-3.398807,0.262562,-0.751734,-0.246773,3.744072,0.761485,-1.480373,-0.203983,-2.390143,-0.145932,-0.588984,-0.510547,0.068488,C
-3.520728,0.28806,-0.91168,-0.302189,3.885589,0.787837,-1.296987,0.08151,-2.200154,-0.264032,-0.86529,-0.450955,-0.007652,C
-3.559549,0.271266,-1.109854,-0.356995,4.013903,0.851993,-1.210994,0.293052,-2.087881,-0.340236,-1.028216,-0.403866,-0.057509,C
-3.437664,0.238827,-1.181324,-0.369221,4.098303,0.822319,-1.060009,0.439451,-1.980465,-0.276993,-1.087106,-0.458225,-0.065642,C
-3.433921,0.248504,-1.278236,-0.411207,4.196026,0.771502,-0.823292,0.595323,-1.773223,-0.207718,-1.131469,-0.458152,-0.108041,C
-3.347863,0.607889,-1.516906,-0.312304,4.164135,1.018493,0.745775,1.003587,-0.620112,0.298723,-1.736621,-0.495616,-0.175433,C
-3.302827,0.692014,-1.428452,-0.247726,4.15142,0.991508,0.999547,0.758321,-0.5097,0.505493,-1.664482,-0.406246,-0.129524,C
-4.500037,1.239912,2.252908,0.167856,1.12732,-0.365669,1.560532,0.457456,1.197398,0.722991,-0.199973,-0.627465,0.04783,C
-5.075262,0.948684,2.4288,0.152252,1.233253,-0.049682,0.45207,0.397304,1.082311,0.308164,-0.373501,-0.876997,0.007255,C
-4.932499,0.845597,2.422048,0.232273,1.180848,-0.131035,0.378645,0.462584,0.898142,0.186469,-0.272885,-0.74794,0.00518,C
-4.766883,0.697382,2.464935,0.073006,1.081904,-0.269516,0.282044,0.758362,0.340968,0.044513,-0.188875,-0.303214,-0.007641,C
-4.978796,0.811657,2.59531,-0.092917,1.265969,-0.288004,0.023455,0.926174,0.021998,0.15104,-0.259417,-0.328364,0.014122,C
-4.819626,0.584457,2.437153,-0.069702,1.257831,-0.255863,-0.116155,0.712535,0.218305,-0.272969,-0.222984,-0.236069,-0.012673,C
-4.766741,0.655315,2.312977,0.051892,1.158109,-0.136347,-0.288533,0.505326,0.460869,-0.373797,-0.095426,-0.466731,-0.047112,C
-4.782976,0.686921,2.293907,0.198087,1.196683,-0.138365,-0.363187,0.450616,0.566807,-0.437612,-0.066919,-0.476113,-0.056987,C
-4.746086,0.618083,2.118348,0.652272,1.144393,-0.261397,-0.211812,0.825346,0.262325,-0.449535,-0.10842,-0.385246,-0.043567,C
-4.872504,0.855014,2.175276,0.853223,1.32967,-0.294501,-0.088798,1.078771,0.109544,-0.115303,-0.272326,-0.477932,0.00134,C
-4.774969,0.834679,2.096262,0.864481,1.264506,-0.340454,-0.03049,0.923281,0.234982,-0.259093,-0.185822,-0.428432,-0.015053,C
-4.764324,0.911308,2.036194,0.883754,1.308727,-0.40754,0.021846,0.912769,0.227944,-0.240535,-0.152265,-0.269714,-0.056903,C
-4.73512,0.829283,2.026987,0.860648,1.216605,-0.303144,0.070042,0.926377,0.195249,-0.275681,-0.121138,-0.324033,-0.01054,C
-4.808165,0.774627,1.947519,1.123482,1.348724,-0.187197,-0.073675,0.525074,0.825453,-0.42781,-0.207388,-0.769847,-0.006518,C
-4.819225,1.024417,2.039673,1.190593,1.481569,-0.222647,0.079299,0.581832,0.946614,-0.270533,-0.255577,-0.97479,0.016975,C
-4.796744,0.935345,1.86374,1.322389,1.439932,-0.265836,0.128757,0.392069,1.128129,-0.533883,-0.192077,-1.030621,0.001105,C
-4.873649,1.039658,1.919786,1.290729,1.50846,-0.356622,0.132885,0.362492,1.04243,-0.411895,-0.10767,-1.085934,0.013445,C
-4.865994,1.033205,1.819489,1.337467,1.448568,-0.31071,0.078198,0.334122,1.167504,-0.551533,-0.13748,-1.315346,-0.007509,C
-4.775215,1.028671,1.972048,1.059564,1.35282,-0.327426,0.000042,0.469911,0.934999,-0.536009,-0.078867,-1.066087,-0.02829,C
-4.729379,1.051579,1.987517,0.937922,1.384038,-0.355316,-0.01588,0.415635,0.983068,-0.585395,-0.086268,-1.005015,-0.042969,C
-4.891154,0.727522,2.394058,0.967658,1.344045,0.235568,-0.209507,0.532009,-0.736952,-0.628099,-0.524559,-0.15273,0.055242,C
-4.845296,0.514492,2.281576,0.832031,1.475861,-0.087932,-0.130531,0.490196,-0.641141,-0.522954,-0.623308,-0.200213,-0.007291,C
-4.837467,0.518308,2.308466,0.75773,1.45929,-0.008757,-0.030483,0.776789,-0.428734,-0.279319,-0.495272,-0.350891,0.077359,C
-4.7841,0.500583,2.335709,0.679686,1.500091,0.003841,-0.010639,0.754497,-0.102892,-0.272116,-0.472131,-0.370919,0.07032,C
-4.773293,0.539675,2.26464,0.701826,1.450463,0.031577,-0.066159,0.805787,0.209822,-0.21978,-0.5173,-0.591802,0.049733,C
-4.901544,0.321739,2.155965,0.926496,1.296264,-0.34085,0.253487,1.421963,0.094942,0.108409,-0.392433,-0.318296,0.08493,C
-4.938333,0.7145,2.143848,0.857657,1.259376,-0.063598,0.110945,1.084744,0.520319,-0.086358,-0.133388,-0.103218,0.127483,C
-4.882711,0.915446,2.159717,0.808449,1.184067,0.128719,0.083113,1.071392,0.534786,-0.063535,-0.165595,-0.130607,0.142683,C
-4.819539,1.017863,2.193749,0.724619,1.169521,0.116764,0.164214,1.079074,0.483583,-0.009341,-0.169912,-0.060882,0.161173,C
-4.838834,1.110001,2.214171,0.638344,1.162833,0.029047,0.195736,0.987929,0.479917,0.042124,-0.170351,-0.063525,0.149482,C
-4.73231,1.171388,2.201502,0.565067,1.179329,-0.078584,0.296018,0.85362,0.45171,-0.012265,-0.113143,0.09233,0.143243,C
-4.771982,1.128882,2.274789,0.4668,1.042846,-0.110674,0.377152,1.152933,0.254936,0.133246,-0.180023,-0.285811,0.15592,C
-4.791521,1.221527,2.497915,-0.078424,1.137279,0.284628,0.372621,0.540979,0.069231,-0.551148,-0.134415,0.04265,0.157427,C
-4.710916,1.391605,2.669808,-0.158843,1.223652,0.447552,0.236884,0.382105,-0.066146,-0.49836,-0.216011,-0.155525,0.156004,C
-4.610777,1.233549,2.648817,-0.127557,1.240288,0.473963,0.326257,0.394172,-0.28334,-0.472977,-0.395207,-0.283723,0.126266,C
-4.434888,1.32607,2.709641,-0.241679,1.387073,0.242269,0.293514,0.166134,-0.362448,-0.383761,-0.503178,-0.149108,0.007733,C
-4.336871,1.262414,2.673162,-0.177313,1.380216,0.237356,0.281198,0.120305,-0.440779,-0.342909,-0.641317,-0.287797,-0.006024,C
-4.250509,0.949617,2.471317,-0.21055,1.517093,-0.254518,0.202982,-0.193655,-0.575405,-0.084769,-0.998255,-0.458175,-0.117956,C
-4.337512,0.930727,2.452984,-0.1988,1.611935,-0.331509,0.166132,-0.176294,-0.553453,-0.008754,-1.033089,-0.483624,-0.132579,C
-4.290233,0.946273,2.353162,-0.190988,1.633417,-0.572179,-0.005897,-0.178756,-0.639771,0.457415,-1.376456,-1.166579,-6.792869,C
-1.760782,-1.329669,-1.905883,-1.168016,-2.529054,0.467289,1.537823,1.133541,-0.292267,3.0739,0.969522,-0.008206,0.73897,C
-1.856955,-1.301588,-1.590629,-1.242015,-2.763028,0.422004,1.566042,0.921696,-0.395013,2.884878,0.912977,-0.019211,0.659316,C
-1.663703,-1.5517,-1.598783,-1.316078,-3.370767,0.9688,1.64207,0.113811,-0.010227,1.858076,0.728301,0.053848,0.640098,C
-1.481331,-2.446228,-1.46173,-0.891203,-3.878888,0.99103,1.54127,-0.586142,0.571003,0.635756,0.670858,0.063858,0.423731,C
-1.446881,-2.366941,-1.478935,-0.910306,-4.035422,1.08266,1.553331,-0.923084,0.338592,0.411156,0.272518,-0.039365,0.428939,C
-1.979723,-1.744557,-0.920884,-0.689009,-3.884036,0.965686,1.664029,-0.278951,-0.756955,0.985089,-0.04497,0.097264,0.453565,C
-1.918521,-1.798682,-0.902134,-0.715186,-4.008659,1.009931,1.73061,-0.231984,-0.964447,0.842273,-0.253539,0.147853,0.447959,C
-1.952888,-1.593218,-0.771175,-0.68731,-4.053138,1.003188,1.83548,-0.329101,-1.284115,0.820474,-0.360205,0.258575,0.455514,C
-1.961775,-1.589382,-0.709617,-0.641027,-4.101263,1.024897,1.852513,-0.367303,-1.427587,0.789459,-0.461924,0.297603,0.447582,C
-2.250562,-1.27992,-0.626154,-0.499207,-4.124944,1.025617,1.889816,-0.192054,-1.594612,0.739145,-0.813648,0.204713,0.402846,C
-2.251974,-1.257634,-0.534214,-0.433122,-4.081658,0.960324,1.994811,-0.072331,-1.852792,0.76128,-1.012817,0.243876,0.395598,C
-2.183798,-1.132349,-0.525067,-0.412712,-4.209407,0.959971,2.15515,-0.229473,-1.715171,0.384438,-1.507477,0.160938,0.269405,C
-2.121003,-1.222476,-0.530663,-0.33891,-4.247156,0.906414,2.219321,-0.14751,-1.623641,0.270409,-1.522941,0.277224,0.207911,C
-2.313194,-1.014015,-0.611847,-0.243881,-4.186412,0.843597,2.123564,-0.079522,-1.75212,0.201272,-1.736513,0.173945,0.181911,C
-2.180476,-1.538876,-0.894088,-0.02366,-4.341055,0.875212,1.815039,-0.376781,-1.493346,-0.462733,-1.637941,0.374657,0.039161,C
-2.094746,-1.810063,-1.024931,-0.015267,-4.448666,0.974106,1.593556,-0.737306,-1.075307,-0.786786,-1.567173,0.097369,0.020861,C
-1.836936,-2.350309,-1.298411,0.044419,-4.508215,1.024023,1.394888,-1.406348,-0.245626,-1.61091,-1.340713,0.077517,-0.083086,C
-2.050433,-2.177519,-1.139854,0.156032,-4.290904,0.955363,1.422083,-1.114871,-0.618904,-1.307175,-1.506376,-0.082556,0.027846,C
-2.407285,-2.259973,-2.625234,-0.360631,-1.061302,1.396793,-2.084764,0.889627,-0.183435,0.498782,2.09752,-0.363081,0.137666,C
-2.269385,-2.148448,-2.914377,-0.473174,-0.826241,1.151946,-1.828422,1.198676,0.388346,0.868189,2.068479,-0.303206,0.091519,C
-2.105687,-2.044742,-3.092188,-0.648256,-0.781228,1.14067,-1.380653,1.414554,0.815933,1.058056,1.863069,-0.338376,0.116237,C
-2.095449,-1.961947,-3.146997,-0.712117,-0.760929,1.066184,-1.220167,1.448665,0.990815,1.154765,1.813901,-0.307152,0.099044,C
-2.060063,-1.96573,-3.198182,-0.716908,-0.714342,0.890978,-1.156455,1.49564,1.177509,1.35937,1.841315,-0.302339,0.069163,C
-1.972529,-1.994038,-3.268305,-0.702757,-0.851308,0.622203,-0.737698,1.337428,1.569375,1.881191,1.747749,-0.500456,0.167038,C
-1.950596,-2.046136,-3.208954,-0.710362,-0.860737,0.425698,-0.652512,1.224633,1.608337,2.027048,1.792035,-0.544234,0.154715,C
-1.96432,-2.031728,-3.127182,-0.712601,-1.006744,0.32988,-0.58431,1.037949,1.642704,2.201046,1.863399,-0.608682,0.198337,C
-2.015704,-1.89867,-3.048142,-0.745487,-0.921175,0.148321,-0.439308,0.903464,1.638235,2.324921,1.87251,-0.441798,0.186677,C
-1.989594,-1.959637,-2.738907,-0.796259,-1.217413,0.149853,-0.361749,0.688097,1.679195,2.604377,1.988465,-0.670458,0.255478,C
-2.022254,-1.957052,-2.647873,-0.896495,-1.306845,0.143987,-0.2966,0.658752,1.725773,2.57056,2.002052,-0.682287,0.251952,C
-1.989351,-1.742172,-2.047852,-1.097662,-1.697024,0.198663,-0.227438,0.343984,1.788476,2.697717,2.284275,-0.637017,0.236937,C
-2.314933,-1.872968,-1.450888,-0.964294,-2.294692,0.43862,-0.040888,0.262902,1.77781,2.114328,2.142724,-0.583384,0.199288,C
-2.318442,-1.905287,-1.358671,-0.924507,-2.38845,0.446121,0.005452,0.157497,1.660087,2.069911,2.127982,-0.658807,0.188135,C
-2.320595,-1.846212,-1.223888,-0.809336,-2.497177,0.432995,0.213887,0.015486,1.699179,1.825498,2.070581,-0.601791,0.132059,C
-2.36337,-1.831558,-1.238403,-0.834358,-2.630499,0.483416,0.473476,0.02587,1.753405,1.592162,1.842833,-0.636836,0.092277,C
-2.27421,-1.729675,-1.125187,-0.852102,-2.767306,0.461867,0.551837,-0.192978,1.792503,1.632865,1.930454,-0.609783,0.049637,C
-2.347953,-1.58988,-1.018485,-0.810965,-2.91917,0.445976,0.767852,-0.005415,1.553564,1.542579,1.714192,-0.49978,0.004227,C
-2.46428,-1.687084,-0.94775,-0.761529,-2.994655,0.567334,0.804556,-0.040669,1.662509,1.314908,1.547215,-0.462373,-0.004594,C
-2.51453,-1.495163,-0.698305,-0.844521,-3.140246,0.636731,0.988132,0.003219,1.083088,1.199674,1.340097,-0.372384,-0.037993,C
-2.801156,-1.574574,-0.515516,-0.633087,-3.152138,0.877713,0.925455,-0.112392,0.945817,0.906925,1.07082,-0.397122,0.01921,C
-2.897437,-1.533409,-0.372862,-0.684584,-3.204469,0.835095,1.003487,0.125181,0.525904,0.884433,0.836986,-0.278129,-0.019506,C
-2.710716,-1.491652,-0.660205,-0.678977,-3.817337,0.342272,1.039802,0.699846,-0.294268,1.014486,-0.155387,0.246272,0.274319,C
-2.663335,-1.379694,-0.701651,-0.728315,-3.90013,0.454408,1.221225,0.511564,-0.428929,0.926244,-0.379088,0.20056,0.256674,C
-2.527966,-1.220301,-0.752612,-0.681049,-3.952773,0.581836,1.393204,0.183058,-0.362475,0.631478,-0.675323,0.066529,0.219976,C
-2.574676,-1.236795,-0.636289,-0.726784,-3.990859,0.589911,1.520594,0.403549,-0.609992,0.711271,-0.75403,0.220995,0.167387,C
-1.730673,-2.116295,-1.615781,-0.005705,-2.05436,1.359942,1.745573,1.157628,-0.159026,3.137374,1.686598,0.399228,0.269494,C
-1.831071,-2.142166,-1.458638,-0.007509,-2.128828,1.215696,1.572078,1.151652,0.002037,3.224924,1.731608,0.492511,0.267954,C
-2.036589,-2.114629,-1.255591,-0.027894,-2.389586,0.850053,1.336909,1.385288,0.299664,3.31022,1.899712,0.5498,0.220991,C
-1.978939,-2.047184,-1.156274,-0.072558,-2.620107,0.624429,1.302472,1.438512,0.343755,3.347802,1.884831,0.428858,0.163287,C
-1.994451,-2.062961,-1.004067,-0.086536,-2.737135,0.235565,1.161362,1.626669,0.682018,3.510934,1.82312,0.427387,0.102121,C
-2.084714,-2.103719,-0.936067,-0.02594,-2.85043,0.029745,1.128681,1.670136,0.793218,3.553433,1.736615,0.40227,0.068569,C
-2.181456,-2.16839,-0.921075,0.000946,-2.916156,-0.086366,1.116356,1.788729,0.9114,3.495118,1.560519,0.447357,0.066984,C
-2.283487,-2.415429,-0.723365,0.044158,-3.075936,-0.34227,0.945679,1.759819,0.876394,3.527012,1.422354,0.318983,0.043216,C
-2.447902,-2.541382,-0.615495,0.056917,-3.164286,-0.549603,0.850463,1.904572,0.848631,3.32889,1.160151,0.337204,-0.047767,C
-2.560582,-2.555533,-0.461353,0.0449,-3.197269,-0.670142,0.764111,1.849188,0.872847,3.228133,1.072398,0.513534,-0.085735,C
-2.561415,-2.583889,-0.394097,-0.0075,-3.320894,-0.691303,0.681768,1.985033,0.830515,3.170412,0.971724,0.432173,-0.121619,C
-2.641926,-2.601333,-0.325513,-0.094333,-3.395787,-0.691905,0.5748,2.026696,0.820377,3.084848,0.864588,0.463158,-0.121355,C
-2.762527,-2.56456,-0.145247,-0.297004,-3.454339,-0.520248,0.351691,2.107412,0.768475,2.826596,0.765319,0.61617,-0.159283,C
-2.778664,-2.537655,-0.087225,-0.394234,-3.54632,-0.498306,0.2655,2.144434,0.647963,2.64273,0.807794,0.58992,-0.170781,C
-2.768906,-2.459204,-0.076599,-0.470595,-3.582533,-0.392347,0.13097,2.205391,0.541873,2.517657,0.857243,0.604474,-0.186168,C
-2.828199,-2.411444,-0.084049,-0.492074,-3.518124,-0.373758,0.060612,2.242153,0.38907,2.169451,0.88243,0.700627,-0.208557,C
-2.987794,-2.345133,-0.136738,-0.527063,-3.544083,-0.181861,0.034985,2.223146,0.211502,1.898728,0.878502,0.780764,-0.207016,C
-3.078629,-2.577789,-0.143288,-0.488752,-3.523937,0.068246,0.148898,2.034512,-0.499188,1.344465,0.659199,0.548376,-0.242857,C
-3.112148,-2.555007,-0.138737,-0.444455,-3.491617,0.030803,0.167031,1.99978,-0.59971,1.269764,0.718014,0.603789,-0.283346,C
-3.117645,-2.622063,-0.022405,-0.480251,-3.439217,0.362254,0.252637,1.747326,-0.939512,0.991782,0.514825,0.650099,-0.234567,C
-3.143339,-2.565867,0.032842,-0.491207,-3.402172,0.472261,0.261348,1.696801,-1.046897,0.930563,0.486421,0.700239,-0.240662,C
-2.918859,-2.434318,-0.466643,-0.598742,-4.044314,0.138934,0.110812,1.704452,-1.118262,0.815149,-0.218695,1.082331,0.122024,C
-2.834332,-2.2333,-0.462886,-0.631729,-4.031906,0.281786,0.398188,1.426345,-1.399698,0.55992,-0.485373,1.157617,0.107674,C
-2.766451,-2.169412,-0.513083,-0.621795,-4.142693,0.291428,0.535204,1.54599,-1.458951,0.458978,-0.513446,0.987922,0.092447,C
-2.768569,-2.097196,-0.558966,-0.652476,-4.153343,0.428266,0.694915,1.538411,-1.532126,0.318936,-0.615833,0.961097,0.106419,C
-2.614512,-1.961031,-0.602212,-0.654871,-4.160646,0.470444,0.873504,1.354132,-1.629898,0.291128,-0.710887,0.967506,0.111635,C
-2.425309,-1.625371,-0.735096,-0.574177,-4.182079,0.469203,1.663031,0.823066,-1.99457,0.065422,-1.244452,0.844223,0.06023,C
-2.357797,-1.706424,-0.726666,-0.577458,-4.37582,0.720723,1.733384,0.682419,-2.232721,0.10228,-1.461095,0.577048,0.119921,C
-2.444832,-1.816774,-0.616643,-0.445924,-4.331337,0.771665,1.647252,0.544889,-2.563838,0.179923,-1.756956,0.154529,-6.533697,C
3.960574,-4.013351,2.895157,0.526711,-0.087347,-0.003537,-0.9514,-0.976386,0.842129,1.569641,-0.005056,-0.139518,-0.278609,C
3.661732,-4.029975,3.216612,0.713367,0.031044,1.082055,-0.613524,-1.373779,0.376784,1.035723,-0.183481,-0.085537,-0.409748,C
3.886965,-3.733844,3.25527,0.722451,0.04176,1.15327,-0.476339,-1.302235,0.206428,0.913782,-0.219016,0.080937,-0.391251,C
3.876146,-3.736411,3.272128,0.70708,0.118977,1.057769,-0.513377,-1.385266,0.198028,0.907233,-0.239424,0.164199,-0.382134,C
3.582989,-3.806789,3.226525,0.886164,0.137776,1.075444,-0.615094,-1.362845,0.103031,0.622089,-0.113211,-0.086404,-0.407283,C
3.400836,-4.082213,3.361271,1.004608,0.195239,1.199132,-1.033798,-1.268335,-0.100314,0.212516,0.145843,-0.10075,-0.402924,C
3.617381,-3.887185,3.4563,1.139852,0.328933,1.417029,-1.144071,-1.096908,-0.540802,-0.088314,0.150677,-0.064496,-0.297546,C
3.462917,-3.90186,3.457141,1.032686,0.499667,1.639376,-1.326676,-1.064677,-0.412424,-0.406714,0.505928,-0.091824,-0.279742,C
3.311326,-4.100032,3.35651,0.964435,0.674129,1.729386,-1.474972,-0.991509,-0.394601,-0.535035,0.85459,-0.126147,-0.246998,C
3.333057,-3.897973,3.056778,0.946866,0.79444,2.076526,-1.341598,-0.829042,-0.495149,-0.684686,0.957927,0.168526,-0.119764,C
3.477472,-3.890692,2.7893,0.785958,1.150458,2.456715,-1.313439,-0.353781,-0.72331,-0.647907,0.901799,0.374536,0.038599,C
3.351971,-4.13683,2.308858,0.615149,1.536287,2.449901,-1.386308,-0.30103,-0.186088,-0.849279,1.107359,0.238024,-0.00203,C
3.239648,-4.201612,2.413097,0.550632,1.782117,2.481748,-1.351874,0.359292,-0.667593,-0.459286,1.021399,0.303845,0.101104,C
3.30966,-4.199732,2.143673,0.466633,1.780799,2.613493,-1.551,-0.108259,-0.055152,-0.836723,1.263441,0.387772,0.014239,C
3.323228,-3.948321,1.895694,0.408229,2.215499,2.850329,-1.085348,0.717162,-0.362848,-0.607681,0.877011,0.761489,0.119554,C
3.411651,-3.939885,1.682029,0.249684,2.238281,3.081281,-1.001034,0.551524,0.104566,-0.848007,0.752441,0.737235,0.092396,C
3.437888,-3.861707,1.426876,0.067642,2.330041,3.324191,-0.86773,0.394048,0.583309,-1.135722,0.630666,0.774951,0.060804,C
3.580893,-3.865985,1.176703,0.110654,2.198589,3.1125,-0.106151,0.647045,0.790446,-0.670606,0.551871,0.77744,0.030123,C
3.490043,-3.788288,1.353835,0.256337,2.412234,2.891799,0.142791,0.82337,0.658677,-0.333642,0.4983,0.888374,0.065913,C
3.501513,-3.81913,1.461662,0.24335,2.316325,2.989441,0.211747,0.915546,0.686801,-0.041099,0.460453,0.600569,0.117414,C
3.515342,-3.858956,1.522231,0.173701,2.291468,2.944457,0.242034,0.785949,0.771955,0.159762,0.36564,0.143594,-6.525324,C
3.443532,-3.319987,2.622484,0.734293,1.766662,1.660273,-1.108733,0.428951,0.072523,-1.609114,1.058504,-0.624172,0.681695,C
3.524243,-3.267458,2.565629,0.769009,1.825474,1.742709,-1.101228,0.241509,0.236238,-1.837048,1.15672,-0.416468,0.686119,C
3.324101,-3.986832,2.389207,0.685072,1.283568,2.662736,-1.192834,0.088369,0.092704,-0.73667,1.56491,0.040573,-0.011833,C
3.311515,-4.209591,2.107416,0.416352,1.574765,2.987397,-1.261833,0.195256,0.119031,-0.804282,1.545759,0.185177,0.0588,C
3.370142,-4.214846,1.795678,0.286213,1.868006,2.905029,-1.290617,0.431307,0.276971,-0.740478,1.500199,0.207055,-0.012408,C
3.341599,-4.280223,1.58993,0.415018,2.210501,2.829657,-0.878376,0.739758,0.273219,-0.548037,1.292113,0.46822,0.024285,C
3.427196,-4.102676,1.382319,0.182213,2.215255,3.132446,-0.63734,0.817624,0.581024,-0.564391,1.157599,0.546716,0.056152,C
3.420789,-3.942375,1.372795,0.158424,2.344705,3.065085,-0.192669,0.999247,0.659192,-0.256827,1.07795,0.84578,0.050773,C
3.401663,-3.990094,1.410549,0.185709,2.339385,3.163341,-0.188067,0.90846,0.733158,-0.216041,1.032548,0.776189,0.091506,C
3.416201,-4.005105,1.453049,0.058262,2.180429,3.186386,0.10614,0.845393,0.863814,-0.049038,0.948718,0.623858,0.106378,C
3.426345,-4.060965,1.585606,0.081079,2.220783,3.207032,0.205988,0.791681,0.867512,0.014731,0.964795,0.644036,0.13175,C
